1,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.015,0.0,0.199,1.0
2,2.0,1.0,0.285,1.0,0.7300102253218776,1.0,1.0,0.5215,2.0,0.577153188341028,1.0,0.650512154409689,0.575,0.165,0.9072586304270277,0.465,1.0
3,2.0,1.0,0.735,2.0,0.1432551967129434,3.0,1.0,0.2045,1.0,0.09287478515264047,1.0,0.989306249255064,0.905,0.485,0.9289770338611055,0.549,1.0
4,2.0,1.0,0.025,1.0,0.01406312766712281,3.0,2.0,0.6175,2.0,0.7124435082772529,1.0,0.581145292624545,0.375,0.655,0.331988046939827,0.693,1.0
5,1.0,1.0,0.675,1.0,0.5372150526255198,1.0,1.0,0.4135,2.0,0.7093510339459459,1.0,0.3828663252035487,0.825,0.375,0.71517558500429,0.535,1.0
6,1.0,2.0,0.895,1.0,0.371005517673611,2.0,1.0,0.5835,2.0,0.49496252597520096,1.0,0.7321181230445046,0.245,0.515,0.3225690070337843,0.539,2.0
7,2.0,1.0,0.075,1.0,0.4236373674053714,1.0,2.0,0.2105,2.0,0.6023178616394733,1.0,0.4803970126907351,0.085,0.705,0.7236513887324794,0.169,1.0
8,1.0,2.0,0.945,1.0,0.5825381474365381,3.0,1.0,0.6975,1.0,0.5245345914898191,2.0,0.7856945831673008,0.865,0.845,0.11017478955223725,0.087,1.0
9,2.0,1.0,0.555,1.0,0.9201587072981975,2.0,2.0,0.4845,2.0,0.9439702121130054,2.0,0.4174566338037634,0.475,0.815,0.8134446478144891,0.651,2.0
10,1.0,2.0,0.285,1.0,0.1702004720896937,3.0,1.0,0.8005,1.0,0.8828282674907536,1.0,0.5556746534958297,0.385,0.085,0.3286194652410641,0.651,2.0
11,1.0,2.0,0.945,2.0,0.9932882193436727,3.0,1.0,0.9695,2.0,0.8782234509057435,2.0,0.6218645613950967,0.615,0.115,0.4190801782721526,0.191,1.0
12,1.0,1.0,0.635,2.0,0.21600699013583602,3.0,1.0,0.2475,1.0,0.6713137009207925,1.0,0.760845495178287,0.075,0.005,0.881264743026279,0.013,2.0
13,2.0,1.0,0.315,2.0,0.981429452838127,3.0,2.0,0.2515,1.0,0.8570611827438864,2.0,0.28142627236356,0.355,0.395,0.7264909390013748,0.725,2.0
14,1.0,3.0,0.485,1.0,0.022376481201105802,2.0,1.0,0.7985,2.0,0.019821633788399518,2.0,0.4011986434789626,0.495,0.055,0.7162007067112564,0.735,2.0
15,2.0,2.0,0.825,2.0,0.15022376213864974,1.0,1.0,0.6925,2.0,0.5141766861537814,1.0,0.42502923081635835,0.775,0.295,0.9322241622066546,0.699,1.0
16,1.0,3.0,0.415,2.0,0.8033010947143714,3.0,1.0,0.8375,1.0,0.7332939837744586,2.0,0.45023217957636386,0.325,0.325,0.7162975621074736,0.345,1.0
17,2.0,1.0,0.905,2.0,0.6116670032722397,3.0,2.0,0.1095,1.0,0.5044787676872483,2.0,0.0012278810098150794,0.585,0.515,0.07534922293191582,0.509,2.0
18,1.0,1.0,0.095,1.0,0.5,1.0,2.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.015,0.0,0.199,1.0
19,2.0,1.0,0.895,2.0,0.6395079929474817,3.0,1.0,0.3815,1.0,0.9486032037213702,1.0,0.4281455248583006,0.835,0.125,0.4746457235267839,0.955,2.0
20,1.0,1.0,0.635,1.0,0.27726823239540166,2.0,1.0,0.8765,1.0,0.4415425007256746,1.0,0.7608118403120208,0.195,0.615,0.5863460247243482,0.041,1.0
21,2.0,3.0,0.285,2.0,0.6381458953718813,3.0,1.0,0.2955,2.0,0.6900618838365062,2.0,0.20637813057145493,0.215,0.315,0.0057539949229263865,0.299,2.0
22,1.0,1.0,0.105,2.0,0.570991806988386,2.0,1.0,0.4325,1.0,0.14754174146031007,2.0,0.18956092426138926,0.345,0.765,0.721514139711695,0.143,2.0
23,1.0,2.0,0.165,1.0,0.6591740256532354,1.0,2.0,0.8405,2.0,0.5798808983216585,1.0,0.3697180446579744,0.085,0.045,0.8179071323853739,0.531,2.0
24,1.0,2.0,0.955,1.0,0.5729807271601969,2.0,1.0,0.8505,2.0,0.7199103530719378,2.0,0.6617016957441877,0.825,0.425,0.7219817856281215,0.529,2.0
25,2.0,2.0,0.795,1.0,0.7598387468752553,1.0,1.0,0.3265,2.0,0.7514749557756147,1.0,0.17967952200591752,0.145,0.455,0.7412499042305148,0.667,2.0
26,1.0,1.0,0.965,2.0,0.5058351371100444,3.0,1.0,0.5805,2.0,0.10538694784272695,2.0,0.2561397003072643,0.395,0.005,0.009217941925828366,0.523,2.0
27,2.0,3.0,0.455,1.0,0.022813727326841948,1.0,2.0,0.7995,1.0,0.5554073456503331,2.0,0.4282855669130071,0.685,0.345,0.6526405714809261,0.191,2.0
28,1.0,1.0,0.295,1.0,0.7798293509380329,2.0,1.0,0.0105,2.0,0.2565443124557587,2.0,0.1434003682411379,0.275,0.345,0.7441118957949794,0.265,1.0
29,2.0,2.0,0.675,2.0,0.13826634269639593,1.0,2.0,0.8685,1.0,0.7073076260174255,2.0,0.5278561069436829,0.795,0.845,0.37529864536073154,0.493,1.0
30,1.0,1.0,0.315,2.0,0.5973633192098178,2.0,1.0,0.2525,2.0,0.9581117111126503,1.0,0.8542550228884445,0.025,0.595,0.7766450734301102,0.931,1.0
31,2.0,2.0,0.865,1.0,0.08604443696482245,1.0,2.0,0.7995,2.0,0.8881572017676945,1.0,0.7538825004966397,0.175,0.225,0.8998113956353329,0.939,1.0
32,1.0,2.0,0.825,1.0,0.9634236749842312,1.0,1.0,0.0155,2.0,0.2601733313640531,1.0,0.6898861007536432,0.145,0.055,0.8082186714665952,0.787,2.0
33,1.0,2.0,0.245,2.0,0.8666726442762913,1.0,2.0,0.0125,2.0,0.9340387041022632,2.0,0.5824259324099711,0.935,0.155,0.9802789918531898,0.245,2.0
34,1.0,1.0,0.685,1.0,0.22678912374449833,1.0,1.0,0.3375,2.0,0.7801983428490512,2.0,0.6156390235101601,0.475,0.165,0.8165423958492095,0.763,2.0
35,1.0,1.0,0.205,2.0,0.8715434500943223,3.0,1.0,0.7685,1.0,0.18682695321640355,1.0,0.2726257378144622,0.675,0.105,0.46019496304107965,0.739,1.0
36,1.0,2.0,0.245,1.0,0.7460461529268858,2.0,1.0,0.3975,2.0,0.9533519904956784,1.0,0.0019148188633008045,0.785,0.535,0.8239745281413123,0.727,1.0
37,1.0,3.0,0.335,1.0,0.8158500164489004,1.0,1.0,0.1845,2.0,0.0490738142451228,2.0,0.1764872889128365,0.145,0.985,0.2735560880954463,0.603,2.0
38,1.0,3.0,0.405,1.0,0.3758081662809345,2.0,1.0,0.7405,1.0,0.8976589385632934,1.0,0.5209475316724844,0.575,0.965,0.8173848147606462,0.541,2.0
39,2.0,1.0,0.555,2.0,0.9110037787639366,2.0,1.0,0.1845,1.0,0.41510539687672354,2.0,0.7222237200105712,0.935,0.815,0.8234787527229497,0.807,2.0
