1,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.015,0.0,0.199,1.0
2,2.0,2.0,0.815,2.0,0.7416511166467724,1.0,1.0,0.9875,1.0,0.6999190845966744,2.0,0.33420222279769496,0.155,0.515,0.1804694890368742,0.401,1.0
3,1.0,3.0,0.035,2.0,0.6995506328750357,1.0,2.0,0.3155,2.0,0.13122426486805228,1.0,0.4006297186600196,0.645,0.695,0.7082328678755356,0.521,2.0
4,2.0,2.0,0.055,2.0,0.3551416131035501,1.0,1.0,0.0205,1.0,0.4023763842469159,2.0,0.7654356924409305,0.265,0.025,0.7382480660255657,0.575,1.0
5,2.0,1.0,0.265,1.0,0.5466860027763767,3.0,1.0,0.2215,1.0,0.4041005648055047,1.0,0.08954012371532882,0.285,0.385,0.7222482822200531,0.037,1.0
6,2.0,2.0,0.795,1.0,0.048770530729833506,1.0,2.0,0.0015,1.0,0.8377836677865207,1.0,0.04306381312829266,0.075,0.115,0.9454880730030215,0.867,1.0
7,1.0,3.0,0.885,1.0,0.4492677828314846,3.0,2.0,0.7415,2.0,0.33903647230080924,1.0,0.9971221869579453,0.285,0.945,0.5785377521651529,0.287,2.0
8,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.015,0.20313079999100375,0.199,1.0
9,2.0,2.0,0.895,1.0,0.5750059442736987,3.0,2.0,0.5545,1.0,0.6428622594017832,2.0,0.26946645679999115,0.435,0.125,0.7156573312066271,0.425,1.0
10,2.0,1.0,0.825,1.0,0.14395160715042532,3.0,2.0,0.4435,2.0,0.522921860239232,1.0,0.028725786158685707,0.015,0.485,0.22721344934010268,0.881,2.0
11,1.0,2.0,0.925,2.0,0.6916506680005363,3.0,2.0,0.1135,1.0,0.7244537834120017,1.0,0.2563520103401066,0.195,0.695,0.23045163010522984,0.895,2.0
12,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.405,0.0,0.199,1.0
13,2.0,2.0,0.305,1.0,0.6725246912808684,1.0,1.0,0.9645,1.0,0.8154915181468959,2.0,0.3735461641409744,0.255,0.575,0.8565570620475825,0.869,2.0
14,1.0,2.0,0.425,2.0,0.6231971025956327,1.0,2.0,0.4355,1.0,0.7438095354268148,1.0,0.012561547486538038,0.005,0.005,0.5417097050310297,0.671,2.0
15,2.0,1.0,0.815,1.0,0.10235488045757601,3.0,2.0,0.0335,1.0,0.57218452386713,1.0,0.636841371373447,0.675,0.975,0.20826530217667483,0.821,1.0
16,2.0,3.0,0.525,2.0,0.857410010120247,1.0,1.0,0.6425,1.0,0.8468198855229196,2.0,3.3707136689198336E-4,0.265,0.055,0.7752843640897261,0.975,1.0
17,1.0,1.0,0.805,2.0,0.05507058236450868,2.0,2.0,0.4265,2.0,0.7424667824468208,2.0,0.8463034144690145,0.855,0.035,0.6542148057091974,0.573,2.0
18,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.015,0.015,0.3083371246438709,0.199,1.0
19,2.0,2.0,0.155,2.0,0.8017811055510382,3.0,2.0,0.8245,1.0,0.7687302827363419,2.0,0.8324550198916658,0.365,0.185,0.47333328531575203,0.131,1.0
20,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.015,0.0,0.307,1.0
21,2.0,1.0,0.365,2.0,0.21484886535293157,3.0,1.0,0.4355,1.0,0.16321088380728033,1.0,0.08827495088439175,0.535,0.255,0.6416376709314366,0.201,1.0
22,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.285,0.015,0.0,0.307,1.0
23,2.0,1.0,0.395,2.0,0.14663144513280357,2.0,2.0,0.7545,1.0,0.796330504468312,1.0,0.8528273926387699,0.205,0.835,0.851980897781054,0.309,1.0
24,1.0,1.0,0.145,1.0,0.18319872993461173,2.0,2.0,0.0595,1.0,0.4552983425422864,2.0,2.10277427851846E-4,0.975,0.895,0.2004701603020166,0.379,2.0
25,1.0,2.0,0.465,1.0,0.6546012365529834,2.0,2.0,0.4855,1.0,0.30400416924751766,2.0,0.19430606482146284,0.045,0.205,0.8052557098648023,0.785,1.0
26,2.0,1.0,0.155,1.0,0.34023285450581886,2.0,2.0,0.1125,1.0,0.31231459094505576,1.0,1.1590183693210854E-4,0.885,0.645,0.1328991807904767,0.377,2.0
27,1.0,2.0,0.485,1.0,0.4480983535119637,3.0,1.0,0.1555,1.0,0.4640812862407575,2.0,0.2590152814451627,0.945,0.185,0.4490882244847536,0.719,2.0
28,2.0,2.0,0.145,2.0,0.5583365015860007,3.0,1.0,0.1745,2.0,0.024058410438577368,1.0,0.5559337833638149,0.925,0.285,0.6923779919562157,0.083,1.0
29,2.0,1.0,0.485,1.0,0.5016035039517751,3.0,2.0,0.4545,2.0,0.7220129195830456,2.0,0.7015805592559381,0.635,0.625,0.40361962497897863,0.049,1.0
30,1.0,1.0,0.095,2.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.005,0.0,0.199,1.0
31,1.0,3.0,0.815,1.0,0.10368564380434742,1.0,2.0,0.1465,2.0,0.38923105385694345,1.0,0.6371542626876481,0.065,0.965,0.6474741315259831,0.757,1.0
32,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.125,0.20313079999100375,0.199,1.0
33,1.0,2.0,0.065,1.0,0.5580421349880079,3.0,1.0,0.6515,2.0,0.877228777707804,1.0,0.8926729313353279,0.455,0.705,0.2556356790695177,0.009,2.0
34,1.0,1.0,0.095,1.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.245,0.005,0.0,0.199,1.0
35,2.0,1.0,0.105,2.0,0.5265160613375123,1.0,2.0,0.7885,1.0,0.704382350745172,2.0,0.07467638985315272,0.885,0.345,0.21286548286860618,0.411,2.0
36,1.0,1.0,0.095,2.0,0.5,1.0,1.0,0.0995,1.0,0.8333333333333334,1.0,0.0,0.005,0.015,0.0,0.199,1.0
37,2.0,2.0,0.785,1.0,0.3611441143264982,3.0,2.0,0.8915,1.0,0.0041319523422728155,2.0,0.12244501909898708,0.235,0.405,0.43795810733249485,0.133,1.0
